,Unnamed: 0,id,host_is_superhost,host_identity_verified,bedrooms,beds,accommodates,number_of_reviews,review_scores_rating,reviews_per_month,amenities_count,host_listings_count,instant_bookable,reviews_per_month.1,price,predicted
19,59,155548,0,0,1.0,1.0,2,21,95.0,0.19,5,1.0,0,0.19,150,103.58634740032416
20,72,189754,1,1,1.0,3.0,4,186,95.0,1.68,28,1.0,1,1.68,113,161.87944778853546
21,84,222516,1,1,1.0,1.0,2,130,94.0,1.19,28,1.0,0,1.19,119,123.08439530856867
22,85,226121,1,1,1.0,2.0,4,95,97.0,0.86,29,1.0,0,0.86,135,175.76941891512223
23,88,247805,1,1,1.0,0.0,2,343,97.0,3.16,27,1.0,0,3.16,128,96.86322557580927
24,94,256670,0,1,4.0,6.0,5,7,91.0,0.08,23,1.0,0,0.08,250,257.67111557939654
25,100,274688,0,1,1.0,1.0,2,43,97.0,0.4,15,1.0,0,0.4,125,116.67081758754112
26,102,277011,0,1,1.0,1.0,2,20,98.0,0.2,8,2.0,1,0.2,125,110.35935096038696
27,103,282269,0,1,2.0,3.0,3,3,100.0,0.03,7,1.0,0,0.03,116,150.89034124575673
28,104,283170,0,1,5.0,12.0,12,109,90.0,1.05,34,1.0,0,1.05,650,441.0294035081683
29,114,293514,0,1,2.0,3.0,3,5,92.0,0.08,10,1.0,0,0.08,74,155.32784511574914
30,120,304189,0,0,1.0,1.0,3,89,94.0,0.84,9,1.0,0,0.84,99,125.30112806925267
31,122,306852,0,1,2.0,2.0,4,21,91.0,0.21,18,0.0,0,0.21,175,190.73117553754997
32,124,307621,0,1,1.0,1.0,2,2,90.0,0.02,7,0.0,0,0.02,125,110.19900194637931
33,128,311124,1,0,1.0,1.0,2,81,95.0,0.79,26,2.0,0,0.79,230,124.82691333745316
34,131,314673,0,1,1.0,1.0,2,38,99.0,0.39,17,1.0,0,0.39,199,119.77069178596501
35,135,331946,0,0,4.0,4.0,4,27,98.0,0.32,35,1.0,0,0.32,220,249.0997615382106
36,136,340994,0,1,1.0,1.0,2,37,98.0,0.36,22,1.0,0,0.36,150,127.27653190891982
37,138,343094,1,1,1.0,1.0,2,389,98.0,3.78,18,2.0,0,3.78,56,75.63974207914576
38,148,378523,1,1,1.0,1.0,2,110,99.0,1.5,34,1.0,0,1.5,275,130.5091078476421
39,150,384909,0,1,1.0,1.0,3,110,93.0,1.07,25,1.0,0,1.07,250,147.13741287858528
40,151,387644,0,0,2.0,2.0,4,55,96.0,0.54,15,1.0,0,0.54,295,180.69366893007094
41,158,414917,0,1,2.0,3.0,4,78,98.0,0.76,17,1.0,0,0.76,280,180.30995847464726
42,168,443698,1,1,1.0,1.0,2,97,98.0,0.96,20,2.0,0,0.96,102,115.54156922955154
43,169,444935,0,0,1.0,1.0,2,9,89.0,0.18,11,1.0,0,0.18,149,113.46486348799887
44,170,445660,0,1,2.0,3.0,3,398,96.0,3.88,10,2.0,1,3.88,76,106.1986810111457
45,177,462341,0,1,3.0,2.0,2,31,99.0,0.47,40,1.0,0,0.47,175,191.19183951984314
46,178,463636,1,1,1.0,1.0,4,193,93.0,1.93,13,16.0,0,1.93,150,151.01925363442277
47,182,481664,0,1,1.0,1.0,2,438,94.0,5.31,34,2.0,0,5.31,85,87.3768073728893
48,189,502869,0,1,1.0,1.0,2,22,96.0,0.22,24,1.0,0,0.22,168,132.17022919847662
49,197,515749,0,0,1.0,1.0,4,181,97.0,1.8,7,1.0,0,1.8,145,134.5561654734641
50,201,522471,0,1,3.0,3.0,4,23,99.0,0.26,13,1.0,0,0.26,180,201.47470558253457
51,219,556829,0,0,1.0,1.0,2,20,92.0,0.2,21,2.0,0,0.2,180,127.38046064893426
52,220,561713,0,1,4.0,4.0,4,5,100.0,0.05,35,1.0,0,0.05,195,253.80019319635784
53,223,568446,1,1,1.0,2.0,2,103,96.0,1.05,29,1.0,0,1.05,83,125.14131704614523
54,224,570478,0,1,1.0,1.0,2,200,93.0,2.01,3,1.0,0,2.01,70,79.2455172919047
55,249,593101,1,1,1.0,1.0,2,341,98.0,4.35,27,1.0,1,4.35,50,87.55418365733536
56,253,601882,0,1,2.0,4.0,2,20,98.0,0.2,4,1.0,0,0.2,150,118.21665517683121
57,256,609250,0,1,2.0,2.0,4,34,98.0,0.35,18,1.0,0,0.35,232,189.0993752303271
58,259,620056,0,1,2.0,2.0,3,32,99.0,0.33,26,1.0,0,0.33,235,176.27541399344045
59,261,623652,0,0,3.0,5.0,5,28,97.0,0.32,41,2.0,0,0.32,275,260.7562487045334
60,265,627188,1,1,0.0,1.0,2,383,97.0,3.85,17,2.0,1,3.85,55,54.41397242083332
61,268,627740,0,0,1.0,0.0,2,2,100.0,0.05,15,1.0,0,0.05,189,121.56041923096737
62,275,639981,0,1,1.0,1.0,2,22,100.0,0.22,6,1.0,0,0.22,101,106.07526282580154
63,276,640062,0,0,1.0,1.0,2,41,94.0,0.42,22,1.0,0,0.42,120,125.27465852724976
64,282,650232,0,1,1.0,0.0,2,33,91.0,0.34,24,1.0,0,0.34,95,132.9279611927447
65,286,653459,0,0,4.0,5.0,9,14,100.0,0.36,40,1.0,0,0.36,210,377.20255297339736
66,287,653596,0,1,1.0,1.0,2,29,93.0,0.29,18,1.0,0,0.29,140,122.8953155425081
67,288,654931,1,1,1.0,1.0,2,681,97.0,6.92,27,2.0,1,6.92,86,49.883076790261626
68,292,658418,0,1,2.0,0.0,1,0,0.0,0.0,11,2.0,0,0.0,31,121.71645306165628
69,293,660856,0,1,4.0,6.0,4,34,96.0,0.36,34,1.0,0,0.36,325,245.06046794173903
70,295,663697,0,0,2.0,2.0,4,22,96.0,0.23,22,2.0,0,0.23,350,195.48727571305034
71,301,667928,0,1,1.0,1.0,2,26,97.0,0.26,26,2.0,0,0.26,174,135.07266635714612
72,306,676922,0,1,2.0,2.0,4,16,92.0,0.16,11,1.0,0,0.16,100,181.90335515612492
73,315,693432,1,1,2.0,2.0,4,120,97.0,1.24,27,1.0,0,1.24,250,189.03366072394482
74,318,696113,0,1,2.0,4.0,4,23,95.0,0.24,12,1.0,0,0.24,120,178.41365420571225
75,324,702894,1,1,2.0,4.0,4,85,97.0,0.87,27,2.0,0,0.87,240,190.57183493760522
76,325,703616,0,1,2.0,1.0,2,9,100.0,0.09,28,1.0,0,0.09,150,159.49667700868656
77,328,705509,0,0,1.0,1.0,2,258,91.0,2.78,19,2.0,0,2.78,110,92.53922726981648
78,329,705935,0,1,5.0,10.0,4,27,96.0,0.28,26,1.0,0,0.28,275,247.302328371761
79,336,716107,1,1,1.0,1.0,2,147,94.0,1.55,10,1.0,1,1.55,120,94.25579977141582
80,341,724346,0,1,1.0,1.0,2,29,93.0,0.3,8,1.0,0,0.3,108,108.49627511170117
81,346,729317,0,1,1.0,1.0,2,84,94.0,1.96,20,2.0,1,1.96,75,112.1639343609023
82,348,730965,0,1,1.0,1.0,2,28,92.0,0.3,5,1.0,0,0.3,99,104.33257323457529
83,353,740616,1,1,1.0,1.0,1,77,96.0,0.79,27,2.0,0,0.79,99,103.64513922093728
84,355,741043,0,1,3.0,3.0,4,37,99.0,0.39,40,3.0,0,0.39,359,239.68735199561144
85,359,744158,0,1,2.0,2.0,4,20,96.0,0.28,35,15.0,1,0.28,149,224.02378765384793
86,363,744659,1,1,1.0,1.0,2,131,99.0,1.36,5,2.0,0,1.36,116,89.18979682274457
87,368,754524,0,0,1.0,1.0,2,26,88.0,0.27,8,1.0,1,0.27,149,108.00283949129499
88,375,759299,0,1,3.0,5.0,6,9,96.0,0.12,29,3.0,0,0.12,225,272.9126954082125
89,379,761411,0,0,1.0,1.0,1,249,95.0,2.58,26,2.0,1,2.58,41,80.10807542470204
90,381,768737,0,1,1.0,1.0,2,262,96.0,2.91,35,3.0,1,2.91,109,116.68612691174569
91,382,770281,0,0,1.0,2.0,4,23,91.0,0.24,10,1.0,0,0.24,135,157.7133159953881
92,383,771217,0,0,4.0,6.0,6,10,100.0,0.17,20,1.0,0,0.17,250,274.75401874140584
93,387,774714,0,1,1.0,1.0,2,12,85.0,0.14,11,0.0,0,0.14,66,114.90413088545759
94,389,776288,0,0,1.0,2.0,2,240,90.0,2.59,29,2.0,0,2.59,120,107.47769828779617
95,398,784644,0,1,1.0,1.0,2,68,96.0,0.76,21,1.0,0,0.76,118,121.41270634604999
96,400,787331,0,1,1.0,1.0,2,4,90.0,0.05,11,1.0,0,0.05,110,116.2503604451828
97,403,791621,0,1,4.0,3.0,4,4,87.0,0.04,6,2.0,0,0.04,99,215.8148881451673
98,411,801544,0,1,2.0,2.0,3,84,91.0,0.93,18,1.0,1,0.93,150,158.5752275140191
99,412,802052,1,1,1.0,1.0,2,731,98.0,7.63,33,1.0,0,7.63,54,49.53661728843503
100,413,807269,0,0,1.0,2.0,2,39,98.0,0.41,24,1.0,0,0.41,282,126.17923936879458
101,422,823448,0,1,1.0,2.0,4,5,100.0,0.05,5,0.0,0,0.05,239,153.31682713067835
102,425,833641,0,1,1.0,1.0,2,40,96.0,0.42,34,1.0,0,0.42,60,144.06608379007432
103,426,833975,0,0,3.0,3.0,3,0,0.0,0.0,13,1.0,0,0.0,150,185.86886045957988
104,427,834156,0,0,2.0,4.0,4,37,93.0,0.39,31,1.0,0,0.39,200,202.26925376982473
105,428,834233,0,1,1.0,2.0,2,300,98.0,3.17,22,1.0,0,3.17,125,90.28578016803425
106,433,840628,0,1,1.0,1.0,2,3,100.0,0.03,12,1.0,0,0.03,79,117.13976345444954
107,436,847093,0,1,4.0,5.0,4,45,94.0,0.49,27,1.0,0,0.49,150,235.49559640412593
108,437,847730,0,1,1.0,1.0,2,29,99.0,0.31,4,1.0,0,0.31,165,102.25597079767556
109,441,854328,0,1,3.0,4.0,4,327,96.0,3.57,46,3.0,0,3.57,182,207.3505638466146
110,449,870342,0,1,1.0,1.0,2,2,100.0,0.03,14,1.0,0,0.03,110,120.07098374418644
111,451,874076,1,1,1.0,1.0,2,51,100.0,0.99,25,2.0,0,0.99,135,125.25884790612912
112,452,874315,0,1,1.0,2.0,2,459,95.0,4.98,9,1.0,0,4.98,117,49.883193635216
113,456,879986,1,1,1.0,2.0,3,512,94.0,5.48,36,1.0,1,5.48,89,105.16609629456424
114,462,886192,1,1,2.0,3.0,4,38,95.0,0.49,20,2.0,0,0.49,73,188.0282106929157
115,468,893203,0,0,1.0,1.0,1,49,97.0,0.55,9,1.0,0,0.55,68,80.5849197712115
116,471,896368,0,0,1.0,1.0,2,12,97.0,0.14,13,1.0,0,0.14,150,115.83951358611789
117,475,912768,0,1,1.0,1.0,2,25,91.0,0.27,6,1.0,0,0.27,150,106.23686936726692
118,476,916096,0,1,2.0,3.0,4,58,92.0,0.64,24,1.0,0,0.64,127,192.86522036163672
119,478,917851,0,1,1.0,2.0,2,20,98.0,0.32,10,2.0,0,0.32,105,110.18337074133501
120,485,923517,0,1,1.0,2.0,4,112,93.0,1.22,12,1.0,0,1.22,199,150.0156582783008
121,487,929281,0,0,0.0,1.0,2,32,94.0,0.36,22,1.0,0,0.36,150,106.05061086935876
122,489,931801,0,1,1.0,1.0,2,143,94.0,1.56,8,2.0,0,1.56,93,93.5344465741957
123,493,937635,0,0,3.0,4.0,5,70,93.0,0.76,33,1.0,0,0.76,175,245.29327320021656
124,505,954629,1,0,1.0,2.0,2,5,96.0,0.07,33,2.0,0,0.07,70,142.49945966075194
125,507,957217,0,0,2.0,3.0,4,13,95.0,0.14,24,4.0,0,0.14,250,198.97481991224765
126,511,964986,0,1,2.0,3.0,4,23,100.0,0.25,21,1.0,0,0.25,355,192.7574075125441
127,513,974240,1,0,1.0,1.0,2,29,99.0,1.0,27,2.0,0,1.0,73,127.84973926122724
128,520,996112,0,0,2.0,4.0,4,19,94.0,0.21,13,1.0,0,0.21,300,178.72198834575158
129,535,1020573,0,0,1.0,2.0,3,2,100.0,0.02,22,1.0,0,0.02,140,152.56113879022402
130,537,1021278,0,1,3.0,4.0,5,2,90.0,0.03,7,1.0,0,0.03,250,219.0222496935774
131,538,1025482,1,1,1.0,1.0,2,563,96.0,6.14,23,2.0,1,6.14,102,56.81159700171588
132,544,1037485,0,0,2.0,2.0,4,16,99.0,0.18,15,1.0,0,0.18,295,185.33855587062232
133,555,1044448,0,1,4.0,5.0,4,35,92.0,0.39,41,1.0,0,0.39,525,257.0154229421653
134,560,1055570,1,1,2.0,3.0,4,238,99.0,2.63,45,1.0,0,2.63,221,196.21148074658237
135,565,1064499,0,1,2.0,2.0,3,5,85.0,0.08,10,1.0,0,0.08,60,157.75210384538917
136,568,1071414,1,1,2.0,1.0,3,328,96.0,3.61,26,1.0,0,3.61,100,136.2995823854226
137,570,1076673,0,1,1.0,1.0,4,18,87.0,0.2,15,2.0,0,0.2,250,169.9202939164989
138,577,1086763,0,1,1.0,0.0,2,16,96.0,0.22,20,15.0,1,0.22,69,137.7625508154865
139,578,1086795,0,1,1.0,3.0,2,10,93.0,0.13,19,15.0,1,0.13,69,131.92909254826617
140,580,1087866,0,0,1.0,1.0,2,60,92.0,0.66,6,1.0,0,0.66,155,99.72242429629723
141,588,1102657,0,1,1.0,1.0,2,27,95.0,0.3,11,1.0,0,0.3,60,112.79266415492116
142,603,1125625,0,1,1.0,1.0,2,45,97.0,0.61,26,1.0,0,0.61,102,130.9601865401782
143,610,1145140,0,1,1.0,1.0,2,25,93.0,0.53,24,1.0,0,0.53,102,130.17394840788774
144,612,1146192,0,0,1.0,1.0,2,8,98.0,0.09,14,1.0,0,0.09,80,117.79439434781102
145,619,1156220,0,1,4.0,4.0,4,4,100.0,0.11,29,1.0,0,0.11,300,244.89158543446962
146,623,1162769,0,0,4.0,4.0,4,10,96.0,0.12,12,1.0,0,0.12,245,218.71157183442216
147,626,1173159,0,1,1.0,1.0,2,12,97.0,0.29,28,1.0,0,0.29,88,138.02329731731595
148,637,1188323,0,0,1.0,1.0,2,17,81.0,0.32,25,1.0,0,0.32,125,132.73458842519688
149,640,1195666,0,0,4.0,4.0,4,36,98.0,0.4,21,1.0,0,0.4,224,227.97756079671058
150,642,1196088,0,1,2.0,2.0,4,265,93.0,3.04,21,2.0,0,3.04,52,162.06808795260488
151,653,1215355,1,0,1.0,1.0,2,63,93.0,0.72,23,1.0,0,0.72,130,121.69396605088912
152,655,1222520,0,1,1.0,1.0,2,59,93.0,0.67,21,1.0,0,0.67,97,122.81936980740622
153,657,1224695,1,0,1.0,1.0,2,65,95.0,0.79,24,0.0,0,0.79,99,121.77091654242824
154,659,1225622,0,1,3.0,3.0,4,48,98.0,0.54,41,1.0,0,0.54,145,238.2981930455171
155,666,1237639,0,1,4.0,6.0,7,4,80.0,0.08,11,11.0,0,0.08,679,296.6516448097973
156,675,1251811,0,1,1.0,1.0,2,27,97.0,0.7,28,1.0,0,0.7,119,134.3598900829546
157,678,1256281,0,1,1.0,1.0,2,7,97.0,0.08,10,1.0,0,0.08,139,113.93331037762606
158,684,1264359,0,1,1.0,2.0,4,62,96.0,0.82,17,1.0,0,0.82,199,162.76699479549367
159,690,1272351,0,1,2.0,2.0,4,10,100.0,0.11,15,1.0,0,0.11,140,187.78170080709288
160,699,1289593,0,1,2.0,1.0,2,10,95.0,0.96,6,1.0,0,0.96,125,122.50361018974736
161,702,1294092,1,1,0.0,2.0,2,158,97.0,1.8,29,1.0,0,1.8,79,96.47122544631111
162,707,1299652,0,1,1.0,1.0,3,60,99.0,0.68,29,1.0,0,0.68,199,158.1947120522443
163,709,1303104,0,0,2.0,2.0,4,28,99.0,0.33,14,2.0,0,0.33,250,182.7870299420647
164,710,1303534,0,0,2.0,2.0,4,1,86.0,0.01,6,1.0,0,0.01,135,175.48440477912538
165,722,1329048,0,1,3.0,2.0,4,15,96.0,0.17,32,1.0,0,0.17,130,231.9415135827332
166,731,1344662,0,0,1.0,1.0,2,10,87.0,0.15,15,2.0,0,0.15,125,120.14786039266525
167,735,1351697,0,0,2.0,1.0,2,22,99.0,0.25,14,1.0,0,0.25,85,135.99075999947405
168,737,1353322,0,1,1.0,1.0,2,36,93.0,0.41,21,1.0,0,0.41,95,125.99483624648916
169,738,1354077,0,0,2.0,2.0,4,54,89.0,0.63,12,1.0,0,0.63,135,176.42466410741253
170,744,1364013,0,0,3.0,5.0,4,21,93.0,0.25,12,1.0,0,0.25,133,195.32492698494804
171,746,1364081,0,0,1.0,2.0,3,56,88.0,0.65,27,0.0,0,0.65,135,152.44974160411067
172,752,1370038,0,1,2.0,3.0,7,83,91.0,0.96,8,1.0,0,0.96,150,239.7631075714425
173,753,1371048,0,1,1.0,1.0,2,86,95.0,0.99,18,1.0,0,0.99,99,114.55912852689403
174,760,1385486,0,0,1.0,0.0,2,56,97.0,0.77,16,1.0,0,0.77,165,115.0855439313324
175,766,1398395,0,1,1.0,1.0,2,5,93.0,0.06,7,1.0,0,0.06,99,110.19486853449543
176,777,1416213,0,1,3.0,4.0,4,17,93.0,0.19,13,1.0,0,0.19,150,200.9407548968985
177,797,1458297,0,1,3.0,3.0,4,35,97.0,0.45,23,1.0,0,0.45,110,213.99123031705602
178,798,1459767,0,0,3.0,2.0,3,2,100.0,0.05,25,1.0,0,0.05,243,197.08580335997505
179,805,1482851,0,1,2.0,2.0,4,71,97.0,0.84,42,3.0,1,0.84,139,219.69474825041226
180,819,1514368,0,1,1.0,2.0,4,29,96.0,0.34,30,15.0,1,0.34,99,195.73172327970434
181,822,1520206,0,1,1.0,1.0,2,12,100.0,0.14,14,0.0,0,0.14,142,118.12865928125005
182,828,1525731,0,0,2.0,2.0,4,5,100.0,0.06,9,1.0,0,0.06,325,178.17388062876978
183,830,1528318,1,1,1.0,1.0,4,68,99.0,0.79,26,3.0,0,0.79,155,176.64043478314522
184,831,1533103,0,0,1.0,1.0,2,1,97.0,0.01,28,0.0,0,0.01,150,138.31126145607863
185,838,1559969,0,1,1.0,1.0,2,22,95.0,0.31,23,1.0,0,0.31,191,130.26494690033115
186,843,1568669,0,1,2.0,4.0,4,35,96.0,0.41,33,4.0,0,0.41,105,208.45964945216917
187,844,1570315,0,1,1.0,2.0,2,215,92.0,2.49,24,2.0,1,2.49,99,104.50522593479052
188,852,1585086,0,0,1.0,1.0,2,22,99.0,0.34,29,1.0,0,0.34,125,136.70664746395823
189,854,1586071,1,1,1.0,1.0,2,37,99.0,0.43,22,1.0,1,0.43,75,125.46501625095318
190,858,1601997,1,1,2.0,2.0,4,22,84.0,0.26,36,1.0,1,0.26,150,216.00925613776008
191,864,1613972,0,0,1.0,1.0,2,21,96.0,0.25,11,1.0,0,0.25,118,111.78771570577615
192,880,1649932,0,1,2.0,2.0,2,5,100.0,0.16,39,1.0,0,0.16,130,173.23237921768805
193,886,1662676,0,1,1.0,2.0,2,25,97.0,0.29,15,1.0,0,0.29,100,116.73274718817026
194,897,1708187,0,1,1.0,1.0,2,43,93.0,0.55,25,1.0,0,0.55,200,130.3774380491195
195,902,1714683,0,1,1.0,1.0,2,42,98.0,0.49,19,1.0,0,0.49,225,121.86684300695174
196,904,1723463,0,1,3.0,4.0,4,22,98.0,0.26,11,1.0,0,0.26,200,196.9391296348444
197,905,1723551,1,1,1.0,2.0,2,421,97.0,5.21,18,2.0,0,5.21,75,62.3970073568678
198,907,1729757,0,1,1.0,1.0,2,33,94.0,0.39,8,2.0,0,0.39,125,108.24095671653927
199,909,1733772,1,1,1.0,1.0,2,91,96.0,1.08,25,1.0,1,1.08,150,122.29264821140639
200,913,1734769,0,0,3.0,4.0,4,48,97.0,0.58,24,1.0,0,0.58,174,210.23047265936384
201,916,1745212,0,1,1.0,1.0,2,17,98.0,0.23,14,1.0,0,0.23,119,117.99428032618215
202,929,1786144,0,1,1.0,0.0,4,90,95.0,1.58,25,1.0,1,1.58,130,171.66830117843477
203,930,1787432,0,1,2.0,0.0,4,4,100.0,0.06,19,0.0,0,0.06,225,197.36376928208745
204,932,1792271,0,1,1.0,2.0,2,29,99.0,0.34,31,1.0,0,0.34,125,138.9454599530648
205,934,1795894,0,1,1.0,1.0,2,4,100.0,0.13,30,1.0,0,0.13,90,142.26445702201596
206,935,1796212,1,1,1.0,1.0,2,304,99.0,3.58,24,1.0,0,3.58,80,90.2682847738381
207,936,1796517,0,1,1.0,1.0,2,15,97.0,0.23,21,1.0,0,0.23,125,128.23137564628126
208,938,1798944,0,1,1.0,1.0,2,213,95.0,2.84,22,1.0,0,2.84,50,100.05882914305278
209,939,1798945,1,1,1.0,1.0,4,101,96.0,1.43,25,1.0,0,1.43,289,167.88420494641156
210,947,1809158,0,1,1.0,1.0,2,8,98.0,0.22,3,2.0,0,0.22,115,103.47465375510362
211,952,1816161,0,0,1.0,2.0,4,6,100.0,0.21,30,1.0,0,0.21,230,187.03228670509253
212,955,1828391,0,1,4.0,5.0,5,19,98.0,0.38,24,1.0,0,0.38,200,257.782251580486
213,961,1835978,0,0,1.0,1.0,2,42,89.0,0.51,20,1.0,0,0.51,150,122.17726899064708
214,962,1838751,0,1,0.0,1.0,2,86,94.0,1.02,12,0.0,1,1.02,100,85.44824095862674
215,965,1845443,0,1,1.0,1.0,2,50,99.0,0.61,18,1.0,0,0.61,122,119.06652045492716
216,969,1852798,1,1,1.0,1.0,3,133,97.0,1.61,22,1.0,0,1.61,144,135.83565930673382
217,972,1863202,1,0,1.0,1.0,2,401,95.0,4.85,22,2.0,1,4.85,87,72.54616802740136
218,973,1863996,0,0,2.0,2.0,2,81,87.0,1.04,3,2.0,0,1.04,75,110.94187671007883
219,979,1878513,0,1,2.0,3.0,4,92,90.0,1.1,31,2.0,0,1.1,188,198.52688721301365
220,982,1889863,0,1,1.0,1.0,2,98,98.0,1.19,26,1.0,0,1.19,99,123.7495905014128
221,984,1891590,0,1,2.0,1.0,2,81,94.0,1.03,14,1.0,0,1.03,295,129.17220952421195
222,986,1894944,0,1,2.0,2.0,4,30,94.0,0.38,27,1.0,1,0.38,180,202.82484736336875
223,995,1916430,0,1,3.0,3.0,4,32,98.0,0.39,25,1.0,0,0.39,169,217.39426407258082
224,1000,1924194,0,0,1.0,1.0,2,13,95.0,0.24,15,1.0,0,0.24,150,118.17872713255645
225,1004,1927634,0,1,3.0,4.0,4,32,96.0,0.42,53,1.0,0,0.42,300,255.61885494795973
226,1007,1933728,0,0,1.0,3.0,3,0,0.0,0.0,5,2.0,0,0.0,150,134.6715179634715
227,1008,1934989,0,1,1.0,1.0,2,9,98.0,0.13,8,1.0,0,0.13,70,110.56812169668275
228,1012,1942670,0,1,1.0,1.0,2,5,100.0,0.06,25,1.0,0,0.06,50,135.50734723027426
229,1013,1943465,0,0,2.0,2.0,4,36,94.0,0.46,15,1.0,0,0.46,149,182.64099102560755
230,1022,1957337,0,0,2.0,3.0,4,10,100.0,0.24,13,1.0,0,0.24,275,180.55344417952006
231,1024,1959340,1,1,1.0,2.0,4,102,99.0,1.24,42,1.0,0,1.24,193,191.37754804889028
232,1025,1964479,0,1,3.0,2.0,4,2,100.0,0.06,14,1.0,0,0.06,350,207.41671198656803
233,1028,1971204,0,0,1.0,1.0,2,0,0.0,0.0,9,1.0,0,0.0,129,119.04428409278945
234,1029,1973390,0,1,1.0,1.0,2,31,91.0,0.44,13,1.0,0,0.44,80,114.81861949301297
235,1036,1994336,0,0,1.0,1.0,2,15,100.0,0.37,28,1.0,0,0.37,160,135.45730158187297
236,1037,1996547,0,1,1.0,1.0,2,4,100.0,0.05,7,2.0,0,0.05,110,110.45185025354536
237,1039,2005996,1,0,1.0,1.0,2,432,97.0,5.53,21,2.0,1,5.53,87,64.50604983597421
238,1040,2009504,0,0,1.0,1.0,2,39,94.0,0.47,25,1.0,0,0.47,250,129.43660309740534
239,1041,2009525,0,0,1.0,1.0,2,0,0.0,0.0,11,1.0,0,0.0,70,121.91342000048182
240,1044,2013769,0,1,1.0,1.0,2,6,100.0,0.09,27,1.0,0,0.09,87,138.11588939580065
241,1055,2037191,0,1,3.0,3.0,6,61,89.0,0.76,22,1.0,0,0.76,166,258.4460391769261
242,1058,2047730,0,1,1.0,1.0,2,38,95.0,0.48,4,1.0,0,0.48,75,100.91898908579432
243,1063,2064402,0,1,1.0,1.0,2,20,95.0,0.24,15,0.0,0,0.24,110,118.79505038559687
244,1065,2066501,1,1,1.0,1.0,2,11,100.0,0.14,10,2.0,0,0.14,89,111.97451099344977
245,1066,2068307,0,1,1.0,1.0,2,34,94.0,0.41,7,1.0,0,0.41,150,106.01119039146309
246,1067,2070211,1,1,1.0,1.0,4,143,95.0,1.73,33,1.0,0,1.73,200,174.8179258339498
247,1068,2071122,0,1,4.0,5.0,4,11,96.0,0.14,28,1.0,0,0.14,175,241.29809799570205
248,1073,2080427,0,1,2.0,2.0,4,18,90.0,0.22,22,1.0,0,0.22,120,197.36770167794896
249,1080,2091917,0,0,1.0,1.0,2,10,88.0,0.12,5,1.0,0,0.12,85,105.35739539830278
250,1084,2093507,0,1,1.0,0.0,2,80,97.0,0.97,27,18.0,0,0.97,61,140.22162768545974
251,1086,2102217,0,1,2.0,2.0,4,28,81.0,0.34,16,2.0,1,0.34,200,189.03986115893827
252,1087,2104859,0,1,1.0,2.0,2,7,97.0,0.08,9,1.0,0,0.08,116,110.67681304994046
253,1088,2106623,0,1,1.0,1.0,2,5,85.0,0.06,7,2.0,0,0.06,121,111.44213150718362
254,1089,2107244,0,1,3.0,2.0,4,14,93.0,0.26,29,1.0,0,0.26,268,227.3660059213235
255,1092,2117111,0,1,2.0,2.0,3,37,97.0,0.86,32,0.0,0,0.86,220,180.64230375491053
256,1094,2125118,0,0,2.0,3.0,4,44,89.0,0.81,22,9.0,1,0.81,216,193.7120067921661
257,1099,2133306,0,1,1.0,1.0,2,12,95.0,0.42,15,1.0,0,0.42,93,118.71785026685771
258,1109,2148417,1,1,1.0,2.0,4,70,96.0,1.06,18,1.0,0,1.06,190,160.40230381872857
259,1116,2174398,0,1,1.0,1.0,2,9,96.0,0.12,38,1.0,0,0.12,150,153.80335235911502
260,1117,2174515,0,1,1.0,2.0,2,70,96.0,0.87,25,3.0,1,0.87,175,126.14013469918515
261,1122,2190558,0,1,1.0,1.0,2,1,0.0,0.02,26,0.0,1,0.02,140,144.68871891409452
262,1124,2191590,1,1,1.0,1.0,2,101,94.0,1.27,12,5.0,0,1.27,109,103.99653373186128
263,1125,2191598,0,1,1.0,1.0,2,10,96.0,0.35,10,1.0,0,0.35,85,112.06958195655858
264,1126,2191745,0,0,1.0,1.0,3,1,100.0,0.08,37,2.0,0,0.08,175,176.27042121350848
265,1130,2206842,0,0,2.0,2.0,6,0,0.0,0.0,8,1.0,0,0.0,150,233.86668365859083
266,1142,2247902,0,1,1.0,1.0,2,38,96.0,0.48,28,1.0,1,0.48,120,135.67220501101974
267,1147,2261343,0,1,1.0,1.0,2,10,100.0,0.15,14,1.0,0,0.15,218,118.84199725578267
268,1150,2275974,0,1,1.0,2.0,2,7,94.0,0.09,6,1.0,0,0.09,70,106.5408139521777
269,1151,2281598,0,1,2.0,2.0,4,4,100.0,0.05,9,2.0,0,0.05,175,180.62302725796474
270,1156,2300660,0,0,2.0,3.0,4,10,93.0,0.16,9,1.0,0,0.16,500,175.8887182319654
271,1160,2327973,0,1,1.0,1.0,2,8,88.0,0.19,4,1.0,0,0.19,175,105.25912252077171
272,1161,2334206,0,1,1.0,1.0,2,5,92.0,0.07,5,1.0,0,0.07,48,107.38247902654247
273,1165,2336764,0,1,2.0,1.0,3,43,96.0,0.54,21,1.0,0,0.54,109,169.1964878312587
274,1166,2343911,0,0,1.0,1.0,2,4,100.0,0.08,8,1.0,0,0.08,80,109.42124248434052
275,1169,2345576,0,1,3.0,0.0,5,55,97.0,0.69,37,2.0,0,0.69,329,261.94990714099504
276,1178,2384332,0,1,2.0,2.0,3,24,99.0,0.62,17,1.0,0,0.62,300,162.03130476916144
