,id,bedrooms,beds,accommodates,latitude,longitude,number_of_reviews,review_scores_rating,host_identity_verified,host_is_superhost,reviews_per_month,host_listings_count,amenities_count,instant_bookable,reviews_per_month,predicted_price
12915,26423760,3.0,5.0,4,52.38856,4.9401199999999985,0,0.0,1,0,0.0,3.0,13,1,0.0,210.6685
13566,28168184,1.0,3.0,4,52.37669,4.8975,82,95.0,1,1,3.22,3.0,27,1,3.22,154.82195
17635,41681293,1.0,1.0,2,52.37525,4.8906,0,0.0,1,0,0.0,1.0,13,1,0.0,151.16771
4255,9077534,2.0,3.0,4,52.37129,4.87378,23,96.0,1,0,0.39,1.0,32,0,0.39,258.03888
9340,18862086,1.0,1.0,2,52.37521,4.90519,3,90.0,0,0,0.08,1.0,20,1,0.08,164.33829
12570,25316393,1.0,1.0,2,52.3724,4.85433,8,97.0,1,0,0.28,1.0,22,0,0.28,116.72891
11319,22170392,1.0,1.0,2,52.39034,4.87774,4,100.0,0,0,0.12,1.0,15,0,0.12,136.62935
5386,11787548,2.0,1.0,2,52.37662,4.85032,2,90.0,1,0,0.04,2.0,12,0,0.04,100.5045
3467,7372331,3.0,3.0,4,52.35311,4.84783,10,100.0,1,1,0.68,1.0,19,0,0.68,179.90614
12339,24671652,3.0,3.0,4,52.37455,4.96778,8,100.0,1,0,0.27,23.0,13,0,0.27,213.94395
451,874076,1.0,1.0,2,52.36037,4.88997,51,100.0,1,1,0.99,2.0,25,0,0.99,160.91856
6009,13079391,3.0,4.0,4,52.38897,4.883,3,93.0,1,0,0.06,1.0,12,0,0.06,216.98705
18559,45051990,1.0,1.0,2,52.35591,4.87841,2,100.0,0,0,1.67,0.0,6,1,1.67,87.0677
15633,35365236,1.0,2.0,3,52.34386,4.82298,5,100.0,0,0,0.31,1.0,21,0,0.31,148.73398
8479,17278364,2.0,2.0,4,52.37526,4.8726,19,99.0,1,1,0.45,1.0,15,1,0.45,221.712
9275,18747367,1.0,2.0,4,52.36351,4.92663,20,95.0,0,0,0.48,1.0,27,0,0.48,166.10182
537,1021278,3.0,4.0,5,52.35507,4.93899,2,90.0,1,0,0.03,1.0,7,0,0.03,199.25772
17811,42262325,1.0,1.0,1,52.36796,4.8498199999999985,1,100.0,1,0,0.48,0.0,8,0,0.48,86.91308
8706,17827843,1.0,1.0,2,52.37377,4.873,19,96.0,0,0,0.46,1.0,7,0,0.46,113.67675
7485,15234663,1.0,1.0,2,52.34255,4.91032,8,98.0,0,0,0.16,1.0,23,0,0.16,141.385
1840,3828168,1.0,1.0,2,52.36412,4.94227,13,97.0,0,0,0.2,1.0,15,0,0.2,127.22724
8245,16700980,1.0,1.0,2,52.37168,4.93069,19,89.0,1,0,0.42,6.0,9,0,0.42,94.131454
8033,16301432,1.0,1.0,2,52.36416,4.88467,5,96.0,0,0,0.11,1.0,14,0,0.11,168.48824
10132,20040975,2.0,2.0,4,52.36716,4.85939,3,93.0,1,0,0.08,1.0,15,0,0.08,177.09831
1040,2009504,1.0,1.0,2,52.37745,4.87867,39,94.0,0,0,0.47,1.0,25,0,0.47,159.98846
9773,19558861,2.0,2.0,4,52.35688,4.90115,6,100.0,1,0,0.16,1.0,9,0,0.16,223.43173
4141,8803098,1.0,1.0,2,52.37028,4.93067,9,98.0,0,0,0.15,1.0,9,0,0.15,122.4151
9070,18404346,1.0,1.0,2,52.31264,4.95107,3,93.0,1,0,0.07,2.0,12,0,0.07,82.5413
6595,13761047,1.0,1.0,2,52.37017,4.90677,33,91.0,0,0,0.64,1.0,8,0,0.64,122.31977
1874,3894585,0.0,3.0,4,52.3617,4.86695,4,100.0,1,0,0.09,4.0,25,1,0.09,172.43393
13096,26910996,1.0,1.0,2,52.35105,5.00232,5,92.0,0,0,0.24,1.0,28,1,0.24,122.16187
8486,17309187,1.0,1.0,2,52.36704,4.88136,4,100.0,0,0,0.09,2.0,11,0,0.09,164.31732
18037,43052383,1.0,1.0,1,52.4003,4.94295,0,0.0,1,0,0.0,2.0,15,0,0.0,55.361187
1691,3526464,1.0,1.0,2,52.37818,4.8549,9,95.0,1,0,0.12,1.0,4,0,0.12,96.9574
8278,16788501,1.0,2.0,2,52.36832,4.87594,12,95.0,1,0,0.27,1.0,11,0,0.27,137.9452
18055,43202758,1.0,1.0,2,52.36731,4.90161,5,100.0,1,0,1.33,0.0,23,0,1.33,156.62956
197,515749,1.0,1.0,4,52.36057,4.8963199999999985,181,97.0,0,0,1.8,1.0,7,0,1.8,147.62498
520,996112,2.0,4.0,4,52.36375,4.88486,19,94.0,0,0,0.21,1.0,13,0,0.21,236.84169
15273,34008858,1.0,1.0,2,52.36,4.93481,58,99.0,1,1,3.23,1.0,12,0,3.23,71.186844
16323,37581675,1.0,3.0,4,52.37300000000001,4.87683,9,82.0,0,0,0.64,0.0,9,0,0.64,165.71097
6001,13062360,2.0,3.0,4,52.35754,4.86016,12,98.0,0,0,0.23,1.0,19,1,0.23,233.18373
18732,45615057,1.0,2.0,2,52.36579,4.86143,0,0.0,1,0,0.0,0.0,5,1,0.0,105.51487
2670,5911915,1.0,1.0,3,52.37097,4.84755,23,94.0,1,0,0.35,1.0,9,0,0.35,112.58402
5875,12859176,1.0,2.0,4,52.38341,4.88733,16,91.0,0,0,0.31,1.0,26,0,0.31,194.11801
2955,6432414,1.0,1.0,2,52.35358,4.90054,31,94.0,1,0,0.48,1.0,6,0,0.48,111.83281
2886,6312919,2.0,3.0,4,52.36961,4.85965,44,94.0,1,0,0.67,1.0,14,0,0.67,185.50621
6466,13619872,2.0,2.0,4,52.37323,4.8899300000000006,12,88.0,1,0,0.23,3.0,24,1,0.23,265.43637
2593,5743282,1.0,1.0,2,52.36169,4.86078,6,93.0,1,0,0.09,1.0,12,0,0.09,115.121605
456,879986,1.0,2.0,3,52.34088,4.91022,512,94.0,1,1,5.48,1.0,36,1,5.48,70.86718
16744,39143510,1.0,1.0,2,52.36307,4.9295,1,100.0,0,0,0.09,0.0,25,1,0.09,145.44867
12547,25242258,1.0,2.0,3,52.35593,4.86827,4,100.0,1,0,0.14,1.0,34,0,0.14,193.6617
11312,22159283,1.0,1.0,2,52.38887,4.88806,11,96.0,0,0,0.33,1.0,13,0,0.33,135.78902
15786,35868138,2.0,4.0,4,52.36209,4.88485,11,87.0,1,0,0.83,2.0,17,1,0.83,266.77597
4135,8791943,1.0,1.0,2,52.36625,4.85241,19,96.0,1,0,0.31,1.0,7,0,0.31,103.63264
13027,26758817,1.0,1.0,2,52.32769,4.85693,10,98.0,0,0,0.39,1.0,24,0,0.39,108.81829
18670,45422755,1.0,4.0,4,52.4181,5.06808,0,0.0,1,0,0.0,1.0,4,0,0.0,96.67453
18476,44573658,1.0,1.0,2,52.32328,4.8803,0,0.0,1,1,0.0,1.0,14,1,0.0,38.49529
100,274688,1.0,1.0,2,52.37954000000001,4.85426,43,97.0,1,0,0.4,1.0,15,0,0.4,102.959755
3190,6845563,1.0,0.0,2,52.36391,4.92561,31,99.0,1,0,0.49,1.0,18,0,0.49,122.97877
4662,9896515,2.0,2.0,4,52.35556,4.88893,20,90.0,1,0,0.34,1.0,8,1,0.34,221.36353
4214,8981648,0.0,1.0,2,52.35021,4.84725,32,97.0,1,0,0.53,1.0,16,0,0.53,109.81459
10336,20385230,0.0,1.0,2,52.37236,4.89018,3,70.0,1,0,0.08,1.0,6,1,0.08,81.88236
15994,36480673,2.0,3.0,4,52.38651,4.88689,4,95.0,0,0,0.28,1.0,14,1,0.28,231.57036
13208,27200017,1.0,2.0,2,52.32291,4.97065,18,98.0,1,0,0.68,3.0,35,1,0.68,107.11462
1710,3572884,3.0,4.0,4,52.36522,4.89505,61,95.0,1,0,0.85,3.0,24,0,0.85,275.68265
256,609250,2.0,2.0,4,52.36298,4.86721,34,98.0,1,0,0.35,1.0,18,0,0.35,221.30748
3114,6736905,1.0,1.0,2,52.38043,4.88597,20,96.0,1,0,0.31,1.0,19,0,0.31,146.47871
1305,2745824,1.0,4.0,4,52.36094,4.89383,34,98.0,1,1,0.43,2.0,29,0,0.43,285.0355
16346,37697877,1.0,0.0,4,52.3695,4.87322,0,0.0,0,0,0.0,1.0,15,1,0.0,211.79005
11586,22670599,2.0,2.0,4,52.34803,4.9055,16,100.0,1,0,0.54,2.0,26,0,0.54,211.9435
11964,23693134,1.0,1.0,2,52.37259,4.90521,6,93.0,0,0,0.19,1.0,19,1,0.19,165.06474
2586,5734825,1.0,1.0,2,52.37666,4.85873,9,89.0,1,0,0.13,1.0,15,0,0.13,101.73533
11650,22837425,1.0,1.0,2,52.38353,4.8727,13,100.0,1,0,0.5,1.0,25,0,0.5,141.07301
8043,16328584,1.0,1.0,2,52.38442,4.87984,4,95.0,1,0,0.09,1.0,9,0,0.09,121.47146
9713,19454241,1.0,1.0,2,52.36349000000001,4.90561,0,0.0,0,0,0.0,1.0,16,0,0.0,145.37688
935,1796212,1.0,1.0,2,52.36026,4.8356,304,99.0,1,1,3.58,1.0,24,0,3.58,68.60697
12465,25005599,1.0,1.0,2,52.38302,4.87284,4,100.0,1,0,0.14,1.0,11,0,0.14,125.20027
16466,38160285,2.0,3.0,2,52.37483,4.88169,15,100.0,0,0,1.11,3.0,25,0,1.11,177.2725
16724,39078859,3.0,3.0,4,52.35737,4.85771,2,90.0,1,0,0.16,4.0,8,1,0.16,199.45152
2705,5991024,1.0,2.0,2,52.3466,4.87833,143,95.0,1,0,2.16,4.0,25,0,2.16,97.243385
1376,2921938,3.0,4.0,3,52.36719,4.86091,8,98.0,0,0,0.1,1.0,29,0,0.1,205.79222
13107,26940519,1.0,1.0,2,52.39787000000001,4.9417,28,96.0,1,0,1.05,1.0,25,0,1.05,83.23135
6675,13851468,1.0,1.0,2,52.393,4.872719999999998,28,94.0,1,0,0.54,1.0,21,0,0.54,103.25256
2014,4239311,2.0,2.0,4,52.35121,4.8890400000000005,10,96.0,1,0,0.14,1.0,10,0,0.14,217.53699
15879,36204761,1.0,2.0,3,52.35529,4.85608,2,100.0,1,0,0.13,1.0,15,1,0.13,129.49794
13525,28042923,2.0,2.0,4,52.37953,4.87991,11,89.0,1,0,0.43,1.0,11,1,0.43,195.54295
12216,24330997,2.0,4.0,4,52.3504,4.79833,2,70.0,0,0,0.07,1.0,23,0,0.07,140.85033
2529,5582731,2.0,2.0,4,52.38033,4.89126,5,100.0,1,0,0.07,1.0,7,0,0.07,212.33728
14536,31147396,1.0,1.0,2,52.36198,4.92565,6,100.0,1,0,0.3,1.0,10,1,0.3,117.48479
1039,2005996,1.0,1.0,2,52.36137,4.8665,432,97.0,0,1,5.53,2.0,21,1,5.53,70.082954
4278,9113521,1.0,1.0,2,52.36751,4.86618,15,97.0,1,0,0.26,1.0,14,0,0.26,130.38019
10484,20708620,1.0,2.0,3,52.35232,4.92036,191,97.0,1,1,5.05,1.0,21,0,5.05,92.31591
7339,14906671,0.0,1.0,2,52.3672,4.85128,21,99.0,1,0,0.42,1.0,14,0,0.42,110.50382
11978,23728825,1.0,1.0,2,52.37285,4.86698,10,100.0,1,0,0.32,1.0,21,0,0.32,141.79817
17120,40171341,1.0,1.0,3,52.37976,4.8751,6,97.0,1,0,0.6,0.0,26,0,0.6,163.10002
10566,20879642,1.0,1.0,2,52.35192,4.85072,10,94.0,0,0,0.28,1.0,25,0,0.28,147.26183
15605,35302424,3.0,3.0,4,52.35456,4.89484,9,100.0,0,0,0.6,1.0,13,0,0.6,239.2631
3260,7003820,1.0,1.0,2,52.36526,4.85369,6,97.0,0,0,0.1,1.0,7,0,0.1,108.76696
8738,17903961,1.0,1.0,2,52.37286,4.86625,39,98.0,0,0,0.91,1.0,30,0,0.91,139.32567
13195,27167653,1.0,1.0,2,52.38112,4.86975,0,0.0,1,0,0.0,1.0,13,1,0.0,105.42329
16766,39199468,1.0,1.0,1,52.35886,4.85659,8,90.0,1,0,0.67,4.0,8,1,0.67,59.807613
6474,13631833,1.0,2.0,3,52.36172,4.9341800000000005,16,98.0,1,0,0.31,1.0,15,0,0.31,132.10959
5664,12415931,0.0,2.0,4,52.34789,4.89946,245,97.0,1,1,4.57,1.0,30,0,4.57,119.49644
3257,6989844,1.0,1.0,2,52.37736,4.85912,3,93.0,1,0,0.05,1.0,3,0,0.05,97.621254
9434,18996536,1.0,2.0,2,52.38255,4.9161,132,92.0,1,0,3.6,3.0,15,1,3.6,74.8717
11137,21859606,1.0,1.0,2,52.37464,4.89147,30,99.0,1,1,0.89,1.0,37,1,0.89,182.34488
4334,9228075,2.0,2.0,4,52.35981,4.84262,16,96.0,0,0,0.27,1.0,9,1,0.27,167.13849
9956,19806203,2.0,1.0,4,52.34927,4.84666,13,98.0,0,0,0.36,1.0,15,0,0.36,184.77922
7626,15514843,1.0,1.0,2,52.35825,4.99204,55,97.0,0,1,1.16,1.0,11,0,1.16,85.757614
6505,13668248,1.0,1.0,2,52.36402,4.86599,2,0.0,1,0,0.04,1.0,12,0,0.04,137.99149
12520,25164829,1.0,1.0,2,52.37759000000001,4.89721,33,92.0,1,0,1.13,1.0,27,1,1.13,138.8503
2453,5317273,3.0,5.0,5,52.36433,4.87223,1,100.0,1,0,0.02,2.0,9,0,0.02,304.92844
10091,19965050,3.0,3.0,4,52.34632,4.86485,1,0.0,1,0,0.03,0.0,39,0,0.03,292.4387
6115,13216269,2.0,2.0,4,52.38521,4.86955,6,100.0,1,0,0.12,1.0,17,0,0.12,179.91362
5606,12278972,2.0,3.0,6,52.36259,4.844519999999998,2,100.0,0,0,0.04,1.0,13,0,0.04,230.50975
666,1237639,4.0,6.0,7,52.37447,4.9001800000000015,4,80.0,1,0,0.08,11.0,11,0,0.08,353.72476
13392,27671023,1.0,1.0,2,52.37424,4.89334,1,100.0,0,0,0.04,2.0,10,0,0.04,158.17314
18573,45072589,0.0,0.0,2,52.3777,4.89736,6,77.0,1,0,4.09,8.0,7,1,4.09,-7.8697877
8710,17839063,1.0,2.0,3,52.37372,4.87011,16,98.0,1,0,0.38,1.0,26,0,0.38,165.28888
18207,43889626,1.0,1.0,2,52.30359,4.96638,14,95.0,1,0,4.24,0.0,27,1,4.24,44.082047
12792,26073761,3.0,5.0,4,52.39015,4.9359,3,100.0,1,0,0.12,2.0,17,0,0.12,187.19878
10592,20940149,3.0,4.0,4,52.39705,4.916930000000002,7,94.0,1,0,0.19,1.0,33,0,0.19,186.51598
16335,37652631,2.0,2.0,4,52.36453,4.93892,2,90.0,1,0,0.15,1.0,23,0,0.15,174.52501
13095,26909786,3.0,3.0,4,52.34206,4.87075,10,100.0,0,0,0.38,1.0,39,1,0.38,302.59952
13601,28251267,1.0,1.0,2,52.36101,4.866630000000002,5,90.0,1,0,0.2,1.0,23,0,0.2,146.00029
5852,12820327,1.0,2.0,4,52.36036,4.92729,6,90.0,0,0,0.12,0.0,9,0,0.12,150.996
6751,13925997,2.0,2.0,4,52.3651,4.86091,3,100.0,1,0,0.06,2.0,19,0,0.06,192.3379
11836,23352284,1.0,1.0,2,52.3575,4.9061900000000005,10,100.0,1,0,0.32,1.0,24,1,0.32,171.96468
11594,22688205,1.0,1.0,2,52.35851,4.86156,6,100.0,1,0,0.18,1.0,29,0,0.18,167.63515
8117,16423995,1.0,1.0,2,52.36455,4.8968300000000005,40,96.0,0,0,0.88,1.0,18,0,0.88,145.90413
1988,4179215,2.0,2.0,4,52.36374,4.8932400000000005,11,93.0,1,0,0.15,1.0,12,0,0.15,246.42888
2440,5296276,2.0,2.0,4,52.36363,4.86245,9,93.0,1,0,0.13,1.0,9,0,0.13,177.9897
15485,34803797,2.0,2.0,3,52.37365,4.9227300000000005,6,100.0,1,0,0.36,1.0,35,0,0.36,189.91673
6213,13336515,3.0,3.0,4,52.35349,4.93572,26,99.0,1,0,0.5,1.0,45,0,0.5,234.19612
14034,29775727,1.0,1.0,2,52.3725,4.91763,22,96.0,0,0,0.94,1.0,14,0,0.94,122.30447
8531,17431839,2.0,4.0,4,52.34827,4.876519999999998,39,94.0,1,0,1.04,4.0,20,0,1.04,224.67134
8884,18151254,1.0,1.0,2,52.37536,4.89729,152,97.0,1,0,3.58,2.0,21,1,3.58,106.86253
15455,34677626,1.0,1.0,2,52.38475,4.87105,9,96.0,0,1,0.54,1.0,12,1,0.54,121.21832
12335,24650851,3.0,3.0,4,52.36081,4.9257,3,100.0,1,0,0.11,1.0,21,0,0.11,215.51253
3434,7320476,2.0,2.0,4,52.36374,4.94329,20,98.0,0,0,0.39,1.0,7,0,0.39,157.23518
12377,24745499,2.0,2.0,4,52.35649,4.91947,2,100.0,0,0,0.07,0.0,16,0,0.07,184.13518
1283,2674172,2.0,2.0,3,52.35202,4.84673,19,92.0,1,0,0.24,1.0,10,0,0.24,109.376015
13299,27429909,1.0,1.0,2,52.36483,4.92491,2,100.0,0,0,0.08,1.0,7,1,0.08,118.532845
4420,9399527,1.0,1.0,2,52.36243,4.92787,36,96.0,0,0,0.62,1.0,40,0,0.62,153.60939
8456,17246951,1.0,1.0,2,52.37017,4.89429,28,98.0,1,1,0.64,2.0,30,0,0.64,178.1067
14008,29674102,1.0,1.0,2,52.37195,4.85227,35,99.0,1,1,1.59,1.0,21,1,1.59,92.22703
5598,12262816,2.0,3.0,4,52.35848,4.8588,31,94.0,1,0,0.57,1.0,22,0,0.57,204.61526
15617,35336417,1.0,1.0,2,52.36228,4.86346,3,100.0,0,0,0.2,1.0,8,0,0.2,120.884895
538,1025482,1.0,1.0,2,52.38342,4.90771,563,96.0,1,1,6.14,2.0,23,1,6.14,75.40594
14495,31033354,1.0,1.0,2,52.36905,4.8487300000000015,3,100.0,1,0,0.14,1.0,39,0,0.14,140.5999
9039,18364443,2.0,2.0,4,52.36091,4.89575,8,90.0,1,0,0.19,1.0,18,0,0.19,244.38612
261,623652,3.0,5.0,5,52.35277,4.91031,28,97.0,0,0,0.32,2.0,41,0,0.32,260.99026
4470,9504507,3.0,2.0,4,52.35734,4.91261,0,0.0,0,0,0.0,1.0,11,0,0.0,235.51355
2505,5501544,2.0,3.0,4,52.35511,4.9248400000000006,38,96.0,1,1,0.57,2.0,11,0,0.57,204.39384
4697,9967224,1.0,3.0,4,52.35718,4.90829,95,97.0,1,0,1.67,1.0,28,0,1.67,180.20204
14258,30373356,1.0,2.0,4,52.32606,4.9455,3,100.0,1,1,0.14,20.0,26,0,0.14,137.73363
6986,14208793,0.0,1.0,2,52.37254,4.83873,4,100.0,1,0,0.08,1.0,11,0,0.08,96.05356
16736,39106557,3.0,3.0,5,52.37272,4.8901900000000005,2,100.0,1,0,0.16,1.0,24,1,0.16,353.3243
2008,4224540,1.0,2.0,4,52.34104,4.9039,284,98.0,1,1,4.22,1.0,34,1,4.22,116.00913
13887,29237062,1.0,1.0,2,52.35181,4.88937,7,89.0,1,0,0.3,85.0,26,1,0.3,206.58482
4235,9037568,1.0,1.0,2,52.35649,4.90781,1,100.0,1,0,0.02,1.0,11,0,0.02,134.70546
642,1196088,2.0,2.0,4,52.38786,4.94798,265,93.0,1,0,3.04,2.0,21,0,3.04,149.47606
7040,14289493,2.0,3.0,4,52.37092,4.85208,41,94.0,0,0,0.81,1.0,27,0,0.81,170.53026
476,916096,2.0,3.0,4,52.37884,4.8791699999999985,58,92.0,1,0,0.64,1.0,24,0,0.64,234.4856
1313,2763386,1.0,1.0,2,52.36173,4.8454,275,97.0,0,1,3.47,3.0,24,1,3.47,86.14872
14953,32832521,0.0,1.0,2,52.35357,4.78811,78,97.0,1,0,4.29,3.0,28,0,4.29,77.8682
13637,28382281,1.0,1.0,1,52.40826,4.9041,11,98.0,1,0,0.48,3.0,19,0,0.48,71.83929
11797,23260652,2.0,2.0,4,52.38027,4.8817900000000005,13,89.0,1,0,0.41,2.0,8,1,0.41,194.35396
3059,6622976,1.0,1.0,2,52.34681,4.91,1,100.0,1,0,0.02,1.0,6,0,0.02,110.49935
16529,38451135,1.0,1.0,2,52.37889000000001,4.88059,8,100.0,0,1,0.62,0.0,14,1,0.62,137.65941
10235,20199585,2.0,2.0,4,52.35496,4.9257,3,100.0,1,0,0.23,0.0,21,1,0.23,206.43007
14707,31871902,1.0,1.0,4,52.35779,4.89806,2,0.0,0,0,0.1,0.0,12,1,0.1,209.15422
8702,17820658,1.0,1.0,2,52.36688,4.8646,157,99.0,1,1,3.67,1.0,28,1,3.67,62.98255
3874,8201117,2.0,2.0,3,52.34478,4.86029,21,95.0,1,0,0.34,1.0,19,0,0.34,150.03041
995,1916430,3.0,3.0,4,52.36262,4.83183,32,98.0,1,0,0.39,1.0,25,0,0.39,178.68486
17472,41039031,1.0,1.0,2,52.35462,4.89856,0,0.0,1,0,0.0,0.0,27,0,0.0,155.73073
17519,41212127,2.0,2.0,4,52.36194,4.8857300000000015,2,90.0,1,0,0.26,1.0,16,1,0.26,249.52888
5954,12996166,1.0,1.0,1,52.34277,4.89416,1,0.0,0,0,0.02,1.0,6,0,0.02,107.239586
6745,13924175,3.0,5.0,4,52.34215,4.92455,29,98.0,0,0,0.56,1.0,15,0,0.56,176.90662
1870,3887454,1.0,1.0,2,52.3543,4.89875,33,99.0,1,0,0.47,2.0,27,0,0.47,164.16966
16355,37736738,1.0,1.0,3,52.36322,4.8754800000000005,7,100.0,0,0,0.53,0.0,44,0,0.53,208.89183
17714,41929365,1.0,1.0,2,52.32302,4.97339,2,80.0,0,0,0.25,0.0,20,1,0.25,92.6527
17490,41123842,1.0,1.0,2,52.37854,4.85767,0,0.0,1,0,0.0,0.0,5,0,0.0,98.0411
1124,2191590,1.0,1.0,2,52.36079,4.86245,101,94.0,1,1,1.27,5.0,12,0,1.27,106.88924
15438,34631259,1.0,1.0,2,52.36331,4.9446,4,100.0,1,0,0.25,3.0,18,0,0.25,124.394905
6336,13482208,0.0,1.0,2,52.38413,4.87902,19,97.0,1,0,0.37,2.0,11,0,0.37,105.33794
5230,11426523,1.0,1.0,2,52.38245,4.87672,37,96.0,0,1,0.66,1.0,27,0,0.66,135.00526
11109,21801675,1.0,1.0,2,52.35755,4.90828,12,89.0,0,0,0.34,1.0,20,0,0.34,137.06842
14367,30710764,3.0,3.0,4,52.35893,4.89345,20,99.0,1,1,0.9,1.0,26,0,0.9,304.5085
12429,24907420,1.0,1.0,2,52.37174,4.86285,1,100.0,1,0,0.04,1.0,13,1,0.04,124.87766
6838,14003968,1.0,1.0,2,52.32331,4.88439,5,84.0,1,0,0.1,1.0,7,0,0.1,77.80885
8429,17170095,4.0,3.0,4,52.38121,4.8751,19,91.0,1,0,0.43,1.0,13,1,0.43,268.32523
14933,32742052,1.0,1.0,2,52.35004,4.89388,90,97.0,1,0,4.69,2.0,25,1,4.69,55.89775
1701,3546352,1.0,1.0,2,52.39109000000001,4.9436,8,83.0,0,0,0.3,1.0,27,0,0.3,107.82322
8302,16849753,1.0,1.0,2,52.37623,4.8731,1,100.0,0,0,0.02,1.0,14,0,0.02,141.99294
3789,8004757,1.0,1.0,2,52.35176,4.89625,2,100.0,1,0,0.03,1.0,9,0,0.03,128.63724
13101,26933070,2.0,2.0,4,52.3528,4.92194,6,100.0,1,0,0.23,1.0,28,0,0.23,186.68837
11891,23496192,1.0,1.0,2,52.3487,4.84817,3,100.0,0,0,0.1,1.0,15,0,0.1,130.333
7824,15900020,0.0,1.0,2,52.37561,4.89728,153,97.0,0,1,3.28,2.0,16,1,3.28,76.091576
1044,2013769,1.0,1.0,2,52.37009000000001,4.85379,6,100.0,1,0,0.09,1.0,27,0,0.09,127.79687
6529,13696799,1.0,1.0,2,52.36385,4.93661,12,100.0,1,0,0.23,1.0,20,0,0.23,129.47606
2805,6150980,1.0,1.0,2,52.37217,4.87579,16,98.0,1,0,0.25,1.0,8,1,0.25,123.65308
16748,39148344,2.0,5.0,8,52.37529,4.8918599999999985,27,85.0,1,0,2.26,1.0,17,1,2.26,206.14745
9457,19025765,1.0,1.0,2,52.37993,4.882619999999998,7,83.0,0,0,0.17,1.0,20,0,0.17,146.24379
9576,19217083,1.0,1.0,2,52.3422,4.902819999999998,0,0.0,0,0,0.0,1.0,19,0,0.0,109.379036
10515,20789675,1.0,1.0,1,52.36126,4.93663,1,100.0,1,0,0.03,2.0,9,1,0.03,95.63798
5241,11447837,1.0,1.0,2,52.37301,4.87588,40,98.0,1,1,0.72,2.0,24,0,0.72,145.84474
17701,41905601,2.0,2.0,4,52.34554,4.86468,0,0.0,0,0,0.0,0.0,10,0,0.0,196.51418
13323,27482148,3.0,3.0,4,52.40991,4.92516,8,100.0,1,0,0.3,1.0,16,0,0.3,145.25505
11235,22004423,3.0,4.0,4,52.34771,5.00828,0,0.0,1,0,0.0,1.0,12,0,0.0,157.6654
379,761411,1.0,1.0,1,52.39942,4.95311,249,95.0,0,0,2.58,2.0,26,1,2.58,43.67138
359,744158,2.0,2.0,4,52.36063,4.90146,20,96.0,1,0,0.28,15.0,35,1,0.28,291.85202
11085,21775264,1.0,1.0,2,52.34185,4.84887,154,96.0,1,1,4.55,1.0,34,1,4.55,48.138924
8306,16852387,2.0,2.0,4,52.38527,4.88023,14,99.0,1,0,0.31,1.0,18,0,0.31,205.5788
6029,13107280,2.0,2.0,4,52.36436,4.8708,41,98.0,1,0,0.78,1.0,27,0,0.78,250.48247
12981,26600575,2.0,2.0,4,52.35765,4.90216,2,90.0,1,0,0.12,3.0,9,0,0.12,209.82698
18028,42993160,1.0,1.0,2,52.35746,4.85665,0,0.0,0,0,0.0,0.0,7,1,0.0,112.524155
15123,33416933,1.0,1.0,2,52.36959,4.87453,21,90.0,1,0,1.22,2.0,12,0,1.22,118.38438
1444,3036359,0.0,1.0,2,52.37701,4.97815,31,97.0,1,1,0.52,1.0,23,0,0.52,89.0476
5332,11629874,1.0,1.0,2,52.3663,4.87191,17,98.0,0,0,0.31,1.0,13,0,0.31,140.69354
3079,6669557,1.0,1.0,2,52.34502,4.85851,9,93.0,0,0,0.17,2.0,14,0,0.17,124.512146
4647,9856921,2.0,2.0,3,52.34429,4.86214,32,97.0,1,0,0.62,1.0,8,0,0.62,135.53351
16688,38989979,2.0,2.0,4,52.3844,4.86972,1,100.0,1,0,0.1,0.0,16,0,0.1,180.52748
7668,15592066,2.0,3.0,4,52.37819,4.88651,30,98.0,1,0,0.64,1.0,18,1,0.64,248.75684
6436,13594864,1.0,1.0,2,52.36818,4.87098,9,100.0,0,0,0.3,1.0,20,0,0.3,155.56618
1716,3582360,1.0,1.0,2,52.4083,4.89154,0,0.0,1,0,0.0,1.0,8,0,0.0,82.50956
4674,9927366,1.0,1.0,2,52.37553,4.84853,8,100.0,1,0,0.14,1.0,11,0,0.14,101.009026
17954,42702770,0.0,1.0,2,52.35726,4.91153,0,0.0,1,0,0.0,5.0,7,0,0.0,91.00857
12790,26071210,1.0,1.0,1,52.39193,4.91269,108,94.0,1,0,3.87,2.0,11,1,3.87,34.59191
7050,14307596,1.0,1.0,2,52.36456,4.91015,28,93.0,1,0,0.76,1.0,24,1,0.76,147.95854
11212,21972535,2.0,2.0,4,52.38684,4.8833,8,97.0,1,0,0.26,1.0,19,0,0.26,202.05626
2257,4789358,1.0,3.0,3,52.35851,4.88835,0,0.0,0,0,0.0,2.0,7,0,0.0,172.79573
16298,37491799,1.0,1.0,2,52.38475,4.87363,1,100.0,1,0,0.08,0.0,18,0,0.08,131.59181
18646,45347687,1.0,1.0,2,52.32553,4.94966,0,0.0,0,0,0.0,0.0,9,1,0.0,84.44343
5565,12195395,1.0,1.0,2,52.37228,4.86549,19,97.0,1,0,0.35,1.0,12,0,0.35,119.80276
16986,39832577,1.0,1.0,2,52.37822,4.798,0,0.0,1,0,0.0,1.0,21,0,0.0,59.991974
6831,14000491,1.0,1.0,2,52.34667,4.84739,3,100.0,1,0,0.08,2.0,27,0,0.08,145.17592
18457,44515542,2.0,2.0,4,52.36292,4.92563,1,100.0,1,0,0.48,0.0,28,0,0.48,192.51138
